,code,coname,carm,yy,mm,dd,title
24737,4170,신세계,-0.053584864,2015.0,2.0,12.0,유통-인천공항 면세점과 신세계그룹주
24772,31430,신세계인터내셔날,0.0545151356,2015.0,2.0,12.0,유통-인천공항 면세점과 신세계그룹주
24835,139480,이마트,-0.005684864,2015.0,2.0,12.0,유통-인천공항 면세점과 신세계그룹주
23446,11200,현대상선,0.0026838723,2015.0,1.0,22.0,해상운송-상반기 해상운임 약세 흐름 지속
23538,117930,한진해운,-0.048016128,2015.0,1.0,22.0,해상운송-상반기 해상운임 약세 흐름 지속
35124,10130,고려아연,-0.027207077,2018.0,1.0,3.0,고려아연-4Q17 금속 가격 상승으로 실적 대폭 개선될 전망!
35125,10130,고려아연,-0.027207077,2018.0,1.0,3.0,고려아연-4Q17 금속 가격 상승으로 실적 대폭 개선될 전망!
42209,30,우리은행,0.023988315,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42221,24110,기업은행,0.011788315,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42231,55550,신한지주,-0.000711685,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42236,86790,하나금융지주,0.022688315,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42240,105560,KB금융,-0.002611685,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42242,138930,BNK금융지주,0.006288315,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
42243,139130,DGB금융지주,0.017788315,2017.0,11.0,14.0,은행-이익성장에서 안정단계로 진입
31827,24110,기업은행,0.0597360794,2017.0,1.0,18.0,은행-4Q16 Preview: 2017년을 위한 선제적 비용 반영
31930,138930,BNK금융지주,0.0153360794,2017.0,1.0,18.0,은행-4Q16 Preview: 2017년을 위한 선제적 비용 반영
31938,175330,JB금융지주,0.0073360794,2017.0,1.0,18.0,은행-4Q16 Preview: 2017년을 위한 선제적 비용 반영
31941,192530,광주은행,-0.007163921,2017.0,1.0,18.0,은행-4Q16 Preview: 2017년을 위한 선제적 비용 반영
26414,17670,SK텔레콤,-0.057593677,2015.0,3.0,9.0,SK텔레콤-이미 통신서비스 1위 기업에 걸맞은 주가 수준
26415,17670,SK텔레콤,-0.057593677,2015.0,3.0,9.0,SK텔레콤-이미 통신서비스 1위 기업에 걸맞은 주가 수준
30490,33780,KT&G,0.0338758557,2017.0,1.0,20.0,KT&G-저평가매력 vs. 불확실성
30491,33780,KT&G,0.0338758557,2017.0,1.0,20.0,KT&G-저평가매력 vs. 불확실성
21839,19440,세아특수강,0.0217730645,2014.0,4.0,7.0,"세아특수강-2014년, 2015년 모두 사상최대 실적 달성 전망"
21840,19440,세아특수강,0.0217730645,2014.0,4.0,7.0,"세아특수강-2014년, 2015년 모두 사상최대 실적 달성 전망"
42032,56190,에스에프에이,0.0250429906,2017.0,2.0,16.0,에스에프에이-포트폴리오 프리미엄
42033,56190,에스에프에이,0.0250429906,2017.0,2.0,16.0,에스에프에이-포트폴리오 프리미엄
32757,9240,한샘,0.0153311351,2017.0,4.0,14.0,한샘-1등이라는 타이틀. 보여줄게 차이를
32758,9240,한샘,0.0153311351,2017.0,4.0,14.0,한샘-1등이라는 타이틀. 보여줄게 차이를
36005,6380,카프로,0.04222643,2018.0,11.0,8.0,석유 및 가스-마진 반등의 조짐 (for 2019)
36015,17940,E1,0.02572643,2018.0,11.0,8.0,석유 및 가스-마진 반등의 조짐 (for 2019)
36040,144620,코오롱머티리얼,-0.00487357,2018.0,11.0,8.0,석유 및 가스-마진 반등의 조짐 (for 2019)
24570,35600,KG이니시스,-0.001777109,2015.0,12.0,14.0,KG이니시스-택배 사업 개선 중-가치에 주목
24571,35600,KG이니시스,-0.001777109,2015.0,12.0,14.0,KG이니시스-택배 사업 개선 중-가치에 주목
13630,4020,현대제철,-0.096023654,2011.0,11.0,23.0,현대제철-中 긴축완화 수혜가 예상되는 새내기 판재류 업체
13631,4020,현대제철,-0.096023654,2011.0,11.0,23.0,현대제철-中 긴축완화 수혜가 예상되는 새내기 판재류 업체
27071,64960,S&T모티브,-0.046773792,2016.0,1.0,11.0,S&T모티브
28550,64960,S&T모티브,-0.058591759,2016.0,7.0,13.0,S&T모티브
15474,33640,네패스,0.0847866989,2012.0,2.0,23.0,네패스-곳간에서 인심 난다
15475,33640,네패스,0.0847866989,2012.0,2.0,23.0,네패스-곳간에서 인심 난다
35632,4020,현대제철,-0.023918716,2018.0,1.0,17.0,철강-중국 동절기 감산 중간 점검
35644,5490,POSCO,-0.011818716,2018.0,1.0,17.0,철강-중국 동절기 감산 중간 점검
35656,9520,포스코엠텍,-0.001018716,2018.0,1.0,17.0,철강-중국 동절기 감산 중간 점검
35660,10130,고려아연,-0.030418716,2018.0,1.0,17.0,철강-중국 동절기 감산 중간 점검
8510,30000,제일기획,0.0043558045,2009.0,7.0,30.0,제일기획
9492,30000,제일기획,0.0011335542,2010.0,12.0,2.0,제일기획
16520,30000,제일기획,0.0092416561,2012.0,1.0,2.0,제일기획
41410,240,한국테크놀로지그룹,-0.009061057,2016.0,7.0,12.0,한국타이어월드와이드-한국타이어 이익 개선으로 높아질 기업가치
41411,240,한국테크놀로지그룹,-0.034115394,2016.0,10.0,11.0,한국타이어월드와이드-한국타이어 이익 개선으로 높아질 기업가치
15651,4940,외환은행,-0.005386085,2012.0,2.0,14.0,외환은행-더 지켜볼 필요가 있다
15652,4940,외환은행,-0.005386085,2012.0,2.0,14.0,외환은행-더 지켜볼 필요가 있다
22876,3450,현대증권,-0.038665181,2015.0,11.0,30.0,증권-Money Move의 임계점
23015,37620,미래에셋증권,-0.049265181,2015.0,11.0,30.0,증권-Money Move의 임계점
23057,71050,한국금융지주,0.0015348188,2015.0,11.0,30.0,증권-Money Move의 임계점
43763,270,기아차,-0.005156113,2014.0,2.0,19.0,"자동차/부품-현대차/한국타이어, 영업이익률 글로벌 최상위권 유지"
43766,5380,현대차,-0.028056113,2014.0,2.0,19.0,"자동차/부품-현대차/한국타이어, 영업이익률 글로벌 최상위권 유지"
43767,11210,현대위아,0.0016438874,2014.0,2.0,19.0,"자동차/부품-현대차/한국타이어, 영업이익률 글로벌 최상위권 유지"
43768,12330,현대모비스,-0.024356113,2014.0,2.0,19.0,"자동차/부품-현대차/한국타이어, 영업이익률 글로벌 최상위권 유지"
43771,60980,한라홀딩스,0.0063438874,2014.0,2.0,19.0,"자동차/부품-현대차/한국타이어, 영업이익률 글로벌 최상위권 유지"
35880,128940,한미약품,-0.049461642,2018.0,5.0,3.0,"한미약품-실적은 기대 이상, R&D 비용 증가 추세는 우려"
35881,128940,한미약품,-0.049461642,2018.0,5.0,3.0,"한미약품-실적은 기대 이상, R&D 비용 증가 추세는 우려"
25359,36930,주성엔지니어링,0.0094819382,2015.0,12.0,9.0,주성엔지니어링-2016년 중국 및 국내 디스플레이업체들의 투자확대와 기술경쟁력에 주목!!
28914,36930,주성엔지니어링,-0.083930849,2016.0,3.0,7.0,주성엔지니어링-2016년 중국 및 국내 디스플레이업체들의 투자확대와 기술경쟁력에 주목!!
31038,71050,한국금융지주,0.0314123317,2017.0,1.0,16.0,한국금융지주-4Q Preview 레버리지를 통한 높은 자본 효율성 유지
31039,71050,한국금융지주,0.0314123317,2017.0,1.0,16.0,한국금융지주-4Q Preview 레버리지를 통한 높은 자본 효율성 유지
35314,270,기아차,-0.003138466,2018.0,1.0,10.0,자동차-중국 자동차 12월: +1% (YoY)
35343,5380,현대차,0.024961534,2018.0,1.0,10.0,자동차-중국 자동차 12월: +1% (YoY)
24308,34120,SBS,-0.006018062,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
24322,37560,LG헬로비전,0.0178819382,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
24329,46140,SBS콘텐츠허브,0.0254819382,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
24337,53210,스카이라이프,-0.015318062,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
24363,79160,CJ CGV,-0.014218062,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
24385,130960,CJ E&M,0.0332819382,2015.0,12.0,9.0,미디어-Asia TV Forum: 경계를 없애는 디지털 혁명
41646,9830,한화솔루션,-0.015235812,2016.0,1.0,12.0,화학-4Q15 프리뷰: 기대수준 충족
41647,10060,OCI,-0.035635812,2016.0,1.0,12.0,화학-4Q15 프리뷰: 기대수준 충족
44146,35760,CJ ENM,0.0819443482,2016.0,2.0,4.0,CJ오쇼핑-4분기부터 영업이익 개선 확인
44147,35760,CJ ENM,0.0819443482,2016.0,2.0,4.0,CJ오쇼핑-4분기부터 영업이익 개선 확인
11639,210,대림산업,0.0981816233,2011.0,3.0,7.0,"건설-연이은 국내외 악재로 주가낙폭과대, 반등기회 포착시점"
11646,720,현대건설,0.0799816233,2011.0,3.0,7.0,"건설-연이은 국내외 악재로 주가낙폭과대, 반등기회 포착시점"
11649,830,삼성물산,0.0154816233,2011.0,3.0,7.0,"건설-연이은 국내외 악재로 주가낙폭과대, 반등기회 포착시점"
11672,6360,GS건설,0.0722816233,2011.0,3.0,7.0,"건설-연이은 국내외 악재로 주가낙폭과대, 반등기회 포착시점"
11689,12630,HDC,0.0250816233,2011.0,3.0,7.0,"건설-연이은 국내외 악재로 주가낙폭과대, 반등기회 포착시점"
41032,720,현대건설,0.0111474356,2016.0,2.0,18.0,건설-3월부터 해외수주/주택지표 개선될 것을 기대
41034,2380,KCC,-0.022952564,2016.0,2.0,18.0,건설-3월부터 해외수주/주택지표 개선될 것을 기대
41040,28050,삼성엔지니어링,-0.029252564,2016.0,2.0,18.0,건설-3월부터 해외수주/주택지표 개선될 것을 기대
41049,108670,LG하우시스,0.0087474356,2016.0,2.0,18.0,건설-3월부터 해외수주/주택지표 개선될 것을 기대
9363,210,대림산업,0.0071335155,2010.0,3.0,3.0,건설-99.9억달러 UAE 정유공단 확장공사 수주확정공시 발표
9383,6360,GS건설,0.0028335155,2010.0,3.0,3.0,건설-99.9억달러 UAE 정유공단 확장공사 수주확정공시 발표
9391,12630,HDC,0.0038335155,2010.0,3.0,3.0,건설-99.9억달러 UAE 정유공단 확장공사 수주확정공시 발표
9392,13580,계룡건설,-0.019966484,2010.0,3.0,3.0,건설-99.9억달러 UAE 정유공단 확장공사 수주확정공시 발표
9396,28050,삼성엔지니어링,0.0839335155,2010.0,3.0,3.0,건설-99.9억달러 UAE 정유공단 확장공사 수주확정공시 발표
25200,30200,KT,-0.024893677,2015.0,3.0,9.0,"통신서비스-MOBILE ONLY : 한국의 모바일 5년, 이제부터 시작"
25204,33630,SK브로드밴드,-0.006993677,2015.0,3.0,9.0,"통신서비스-MOBILE ONLY : 한국의 모바일 5년, 이제부터 시작"
25219,53210,스카이라이프,-0.029793677,2015.0,3.0,9.0,"통신서비스-MOBILE ONLY : 한국의 모바일 5년, 이제부터 시작"
31755,1430,세아베스틸,-0.002826345,2017.0,8.0,28.0,세아베스틸-수출 증가세 지속
31756,1430,세아베스틸,-0.002826345,2017.0,8.0,28.0,세아베스틸-수출 증가세 지속
36995,69960,현대백화점,0.0210969504,2011.0,6.0,13.0,"현대백화점-한국 백화점 대표주, 프리미엄은 당연"
36996,69960,현대백화점,-0.025718406,2011.0,6.0,21.0,"현대백화점-한국 백화점 대표주, 프리미엄은 당연"
7314,192820,코스맥스,0.0945171787,2017.0,2.0,15.0,코스맥스-비용 부담에도 고성장 지속
7315,192820,코스맥스,0.0945171787,2017.0,2.0,15.0,코스맥스-비용 부담에도 고성장 지속
32845,60,메리츠화재,0.0142360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
32849,370,한화손해보험,0.0120360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
32854,1450,현대해상,0.0033360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
32875,5830,DB손해보험,0.0050360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
32918,32830,삼성생명,0.0300360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
32958,88350,한화생명,0.0548360794,2017.0,1.0,18.0,"보험-인플레이션, 금리: 오랜만에 생보에 훈풍이 분다"
23089,98460,고영,-0.025819198,2015.0,7.0,23.0,고영-성장은 지속되고 있으나 감출 수 없는 아쉬움
23090,98460,고영,-0.025819198,2015.0,7.0,23.0,고영-성장은 지속되고 있으나 감출 수 없는 아쉬움
18133,42660,대우조선해양,0.0238644232,2013.0,1.0,29.0,대우조선해양-[개별] 4Q Review : 과거의 부실은 떨고 간다
18134,42660,대우조선해양,0.0238644232,2013.0,1.0,29.0,대우조선해양-[개별] 4Q Review : 과거의 부실은 떨고 간다
29906,5990,매일홀딩스,0.0344558594,2016.0,11.0,23.0,매일유업-기업가치가 튼튼해진다!
29907,5990,매일홀딩스,0.0344558594,2016.0,11.0,23.0,매일유업-기업가치가 튼튼해진다!
24582,36830,솔브레인,0.1214372755,2015.0,11.0,13.0,솔브레인-불확실성은 넘기고 가자
24583,36830,솔브레인,0.1214372755,2015.0,11.0,13.0,솔브레인-불확실성은 넘기고 가자
10960,9150,삼성전기,0.0698023389,2010.0,2.0,8.0,삼성전기-다시 온 기회
10961,9150,삼성전기,0.0698023389,2010.0,2.0,8.0,삼성전기-다시 온 기회
7711,6800,미래에셋대우,-0.0439527,2018.0,11.0,16.0,미래에셋대우-부진한 Trading에 시장 컨센서스 43% 하회
7712,6800,미래에셋대우,-0.0439527,2018.0,11.0,16.0,미래에셋대우-부진한 Trading에 시장 컨센서스 43% 하회
14141,9830,한화솔루션,-0.016046372,2011.0,7.0,5.0,한화케미칼
15581,9830,한화솔루션,0.0600012263,2012.0,12.0,28.0,한화케미칼
18767,9830,한화솔루션,0.0102644232,2013.0,1.0,29.0,한화케미칼
19661,9830,한화솔루션,0.1263236689,2013.0,10.0,15.0,한화케미칼
19829,9830,한화솔루션,0.0351981491,2013.0,3.0,19.0,한화케미칼
19830,9830,한화솔루션,0.0351981491,2013.0,3.0,19.0,한화케미칼
21548,9830,한화솔루션,-0.038126477,2014.0,1.0,14.0,한화케미칼
26124,9830,한화솔루션,0.0590348188,2015.0,11.0,30.0,한화케미칼
22827,88390,이녹스,0.0166333197,2015.0,12.0,1.0,"이녹스-OLED, 모바일결제 시장 확대의 수혜 예상"
22828,88390,이녹스,0.0166333197,2015.0,12.0,1.0,"이녹스-OLED, 모바일결제 시장 확대의 수혜 예상"
7471,17670,SK텔레콤,-0.017157009,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
7477,30200,KT,-0.012157009,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
7478,32640,LG유플러스,-0.007957009,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
7482,37560,LG헬로비전,0.0287429906,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
7485,53210,스카이라이프,0.0023429906,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
7493,126560,현대에이치씨엔,-0.011457009,2017.0,2.0,16.0,"통신서비스/유료방송-IPTV 수익은 호전, CATV SO는 악화되는 양극화 현상 심화"
33720,10130,고려아연,-0.009363221,2018.0,10.0,31.0,고려아연-3Q18 Review: TC보다 금속 가격이 올라야
33721,10130,고려아연,-0.009363221,2018.0,10.0,31.0,고려아연-3Q18 Review: TC보다 금속 가격이 올라야
7167,270,기아차,-0.020439977,2016.0,3.0,2.0,"자동차-2월 출고 : 부진하지만, 뚜렷한 개선"
7173,5380,현대차,-0.018839977,2016.0,3.0,2.0,"자동차-2월 출고 : 부진하지만, 뚜렷한 개선"
27965,24110,기업은행,-0.013917722,2016.0,3.0,16.0,"은행-금리, 환율 그리고 은행주"
27996,86790,하나금융지주,0.0572822775,2016.0,3.0,16.0,"은행-금리, 환율 그리고 은행주"
28003,105560,KB금융,0.0054822775,2016.0,3.0,16.0,"은행-금리, 환율 그리고 은행주"
7928,3540,대신증권,0.049448849,2009.0,5.0,6.0,"증권업-Surprise, Sustainable but Serious (4월 실적 전망)"
7961,16360,삼성증권,0.059748849,2009.0,5.0,6.0,"증권업-Surprise, Sustainable but Serious (4월 실적 전망)"
7992,37620,미래에셋증권,0.103348849,2009.0,5.0,6.0,"증권업-Surprise, Sustainable but Serious (4월 실적 전망)"
8970,36570,엔씨소프트,-0.02705422,2009.0,3.0,25.0,게임-게임업계에 부는 중국바람은 황사풍이 아닌 훈풍(薰風)
8972,37150,CJ인터넷,-0.03315422,2009.0,3.0,25.0,게임-게임업계에 부는 중국바람은 황사풍이 아닌 훈풍(薰風)
25117,30530,원익홀딩스,0.0296294462,2015.0,2.0,24.0,"원익IPS-4Q14 깜짝실적 달성, 차익매물에 따른 단기조정후 주가 재상승 전망"
25118,30530,원익홀딩스,0.0296294462,2015.0,2.0,24.0,"원익IPS-4Q14 깜짝실적 달성, 차익매물에 따른 단기조정후 주가 재상승 전망"
7172,4800,효성,0.0126558594,2016.0,11.0,23.0,화학-2017 산업전망: 우려가 가져다 준 기회
7176,10060,OCI,-0.047044141,2016.0,11.0,23.0,화학-2017 산업전망: 우려가 가져다 준 기회
7180,11790,SKC,-0.003044141,2016.0,11.0,23.0,화학-2017 산업전망: 우려가 가져다 준 기회
7183,51910,LG화학,-0.041044141,2016.0,11.0,23.0,화학-2017 산업전망: 우려가 가져다 준 기회
14935,5380,현대차,0.0244525291,2011.0,12.0,19.0,현대차-Avante MD ‘Car of the Year’의 가장 유력한 후보
14936,5380,현대차,-0.004322229,2011.0,12.0,22.0,현대차-Avante MD ‘Car of the Year’의 가장 유력한 후보
16847,5490,POSCO,-0.042208143,2012.0,3.0,12.0,POSCO-향후 강한 주가 상승탄력시기는 철강가격 여름 약세 후 가을 반등시
16848,5490,POSCO,-0.042208143,2012.0,3.0,12.0,POSCO-향후 강한 주가 상승탄력시기는 철강가격 여름 약세 후 가을 반등시
7591,4020,현대제철,0.0147906263,2018.0,9.0,27.0,현대제철-3Q18 Preview-우려 해소와 턴어라운드
7592,4020,현대제철,0.0147906263,2018.0,9.0,27.0,현대제철-3Q18 Preview-우려 해소와 턴어라운드
11791,3450,현대증권,0.0198754958,2011.0,7.0,27.0,"증권-Buy Major Leager, Bye Minor Leager!"
11793,3540,대신증권,0.0304754958,2011.0,7.0,27.0,"증권-Buy Major Leager, Bye Minor Leager!"
11866,16360,삼성증권,0.0450754958,2011.0,7.0,27.0,"증권-Buy Major Leager, Bye Minor Leager!"
11923,37620,미래에셋증권,-0.036424504,2011.0,7.0,27.0,"증권-Buy Major Leager, Bye Minor Leager!"
16883,39130,하나투어,-0.010766901,2012.0,3.0,13.0,여행-1Q12 Preview: 수익성 개선 진행 중
16891,80160,모두투어,-0.014766901,2012.0,3.0,13.0,여행-1Q12 Preview: 수익성 개선 진행 중
